recipient_id,amount,merchant_category,device_id,location,time_since_last_txn,iso_score,iso_anomaly,svm_score,svm_anomaly
397,7821.6,5,9411,0,413.0,-0.06747103030257484,1,-21.636056510071285,1
2587,3818.32,5,2395,1,320.0,0.031029914617577203,0,56.00111087131418,0
4397,9754.01,5,4246,5,401.0,-0.024562866505952075,1,-0.9780330301152986,1
9095,1301.65,1,9949,3,461.0,0.02220716061828998,0,8.969772103664013,0
3906,1306.95,0,8603,5,344.0,0.060275057346217686,0,19.730366749481163,0
5382,283.76,0,1206,4,136.0,0.06059507146601467,0,16.626996548283614,0
6244,1321.65,1,2926,3,303.0,0.10770410474094433,0,73.30395999400204,0
8628,126.85,2,5887,0,380.0,0.04536154681535409,0,26.311578731183857,0
1449,196.15,3,4906,3,572.0,0.06459472841987773,0,31.789134826683153,0
8155,2069.4,6,7448,4,139.0,0.038731447855451906,0,18.278507508915766,0
6110,2088.93,2,4609,4,103.0,0.08626271431756544,0,68.66519792225151,0
6034,930.0,1,5136,0,487.0,0.08090575633985736,0,36.64542321546628,0
341,1289.41,1,2600,1,585.0,0.017519752343201023,0,5.1153237737863435,0
9141,2874.89,0,4386,5,460.0,0.026040420856362267,0,9.102417097575852,0
6443,640.22,1,2229,1,580.0,0.05491921966361779,0,22.945348905784783,0
5851,2771.15,0,4482,3,421.0,0.08699299524918414,0,60.2215293517244,0
1699,9344.16,5,7602,0,450.0,-0.044195917106909954,1,-15.76013525235814,1
5819,1260.75,2,5948,5,550.0,0.07262303160392264,0,36.02323645046371,0
7280,82.56,3,9459,4,220.0,0.06480349223600229,0,30.081714331658105,0
9084,2227.21,6,4236,5,357.0,0.019269496333385816,0,11.008828283635893,0
6790,3234.91,0,6566,4,78.0,0.03981454530722217,0,31.913625794869944,0
1091,1271.73,0,9409,0,469.0,-0.00135804280376417,1,-9.223142657644104,1
1522,1433.22,1,2335,5,440.0,0.07193486677748107,0,23.378463198165264,0
593,292.54,3,294,3,532.0,0.02968182103905237,0,2.6145949149572942,0
8137,2972.02,5,4032,4,505.0,0.04821092816270134,0,40.147969174220805,0
4313,2672.49,0,3285,4,405.0,0.07825895472104794,0,50.492363334916234,0
1745,2701.0,6,4893,0,106.0,0.012717292699397476,0,11.853248117744215,0
797,3116.58,0,8286,3,370.0,0.04943950225855043,0,25.31340697456082,0
1085,762.97,3,9615,5,509.0,0.03040442563358048,0,-1.44446331168119,1
4689,935.4,3,9055,0,414.0,0.05501861881292358,0,33.96429941632951,0
115,3840.42,0,7638,1,548.0,-0.02335914482507684,1,-3.791647730970098,1
4482,1361.38,0,9711,1,552.0,0.008251946387255127,0,4.461335557373516,0
6224,793.63,3,6826,4,552.0,0.08067413747805446,0,44.930595308716335,0
1216,117.66,1,1730,0,201.0,0.04035146612084428,0,8.660776984156158,0
4619,7655.85,4,970,3,119.0,0.004298148927235235,0,29.3432313194846,0
5610,2577.56,4,1343,0,97.0,0.0458933195040887,0,30.07169297887708,0
9256,920.61,1,5245,5,567.0,0.03681929203074108,0,2.3966137116065056,0
9670,2399.59,0,1607,5,446.0,0.001498958394371419,0,-5.697163385252139,1
3992,253.83,3,9163,1,314.0,0.07651212807123164,0,45.18405884268901,0
8141,3907.75,0,1970,0,358.0,0.006936132036670983,0,10.653841637947579,0
9321,199.52,3,825,3,78.0,0.0398962550665809,0,6.427592066020367,0
3222,4873.56,0,1529,3,482.0,0.04280925874961772,0,20.10268581032659,0
2034,887.26,2,36,4,259.0,0.06786501543613227,0,28.5651916787686,0
7901,2704.97,0,708,4,523.0,0.02154754699023842,0,6.157345962616546,0
3556,1969.14,6,8666,0,98.0,0.003474293491335323,0,1.880554812236639,0
985,901.81,3,4727,3,539.0,0.07826168717269355,0,40.93430179243913,0
400,4270.43,0,5745,0,437.0,-0.02067741087312558,1,3.165166080097549,0
7152,3735.58,0,8701,3,229.0,0.039910798758380994,0,34.91836494877987,0
2177,1619.15,6,2961,0,501.0,0.014658389479399792,0,4.863855239155853,0
7321,565.15,3,9517,0,190.0,0.042878770242751996,0,16.172506673647035,0
6423,2855.96,0,5387,3,450.0,0.08117654251066303,0,54.47476721075762,0
7422,1365.6,6,4510,3,390.0,0.06548841740781741,0,44.33371623483956,0
8667,2468.88,6,7427,3,208.0,0.04139454291533773,0,28.013754053474685,0
9202,978.23,3,3682,5,462.0,0.04977265426618627,0,23.97553219980881,0
1609,116.97,3,9759,4,435.0,0.05721170079468607,0,16.802176513030048,0
940,945.87,3,5754,0,216.0,0.06224741559551872,0,34.75189194142078,0
1379,2027.11,0,7237,5,184.0,0.04220015918522846,0,14.390786043022956,0
4188,447.95,1,4546,5,85.0,0.0831643086305589,0,28.32766693205778,0
5009,2798.97,2,1652,0,187.0,0.04939450668926715,0,47.594492791236604,0
6240,2480.83,6,4345,5,447.0,0.03259552964983903,0,27.375178045146328,0
7281,5509.37,4,201,1,479.0,0.005591685761216936,0,15.574311354608426,0
2087,1036.71,1,9952,1,285.0,0.052521201127668005,0,22.944587839832366,0
6631,914.62,2,4153,1,173.0,0.0958347280960899,0,65.83156652581678,0
4863,9994.49,5,9257,5,410.0,-0.03648991476769736,1,-23.537195366652,1
2309,7125.37,5,9773,1,515.0,-0.0316945390888036,1,-3.9720547224834775,1
6589,6850.91,5,4657,3,429.0,0.018896463702705146,0,50.3862554402632,0
9038,2948.12,0,3093,3,455.0,0.04610225325608097,0,27.504125383972564,0
3488,1620.38,0,5016,5,82.0,0.05598424393931456,0,20.563886101336607,0
4613,299.54,3,4105,3,382.0,0.11229257587842428,0,79.59228579973922,0
8252,4742.56,0,480,1,543.0,-0.00812516328991253,1,-11.878856769605093,1
372,1206.78,1,1288,4,279.0,0.05089732924979362,0,21.489125033233336,0
8392,9404.91,5,510,3,597.0,-0.06430033699895932,1,-38.72480027533564,1
171,3100.49,0,2326,1,294.0,0.01932312081080312,0,16.891000830064797,0
3805,4854.42,0,3857,5,474.0,0.03077244264894563,0,15.575994571471824,0
4127,845.22,4,349,4,521.0,0.04480914553569981,0,22.26517389429992,0
5877,4713.46,0,7211,5,466.0,0.03450441492096834,0,12.865455479915937,0
1789,701.17,3,9437,0,475.0,0.0414490839138959,0,10.458079116404988,0
7642,513.45,1,698,0,98.0,0.025469804395173545,0,0.3116015192053254,0
8867,1585.38,0,8813,0,593.0,-0.0202233010174514,1,-22.050972152869747,1
1039,3077.35,0,2276,5,591.0,0.001119780198501119,0,-11.775494960965716,1
2608,812.27,1,3098,5,312.0,0.09111918881772052,0,38.21231971785366,0
5601,711.31,0,9621,0,539.0,-0.007654065574379865,1,-8.849700503864426,1
6083,118.23,3,9837,4,287.0,0.0659806857611222,0,33.51288546034394,0
9547,538.48,1,9140,3,97.0,0.014563185807111356,0,5.304424569214774,0
1540,695.66,0,3299,0,493.0,0.01823622418598969,0,4.963517697880789,0
890,2979.56,6,5794,3,155.0,0.026317560704689602,0,31.435176370748906,0
989,951.8,2,715,3,518.0,0.03989440598312499,0,18.648964761418,0
1530,773.85,2,7392,5,476.0,0.05860659088057063,0,24.14410340771704,0
2209,7427.26,4,6447,3,171.0,0.02381825918637759,0,51.6836172218768,0
4107,3462.59,0,7261,1,61.0,0.029426359368063038,0,28.06382749944993,0
7451,7692.75,5,9457,3,244.0,-0.010478342206622582,1,15.371818861688894,0
7192,2140.25,0,5928,3,174.0,0.06546907194978746,0,51.693337170218,0
5122,5023.36,4,5954,4,281.0,0.07241748663541647,0,81.30093383873222,0
3643,6991.71,4,2272,4,578.0,-0.005318459446657431,1,11.913866504772685,0
7978,3669.32,0,2485,1,417.0,0.04323449166479343,0,27.85789669396968,0
7838,1253.12,6,8999,3,217.0,0.03209051919601169,0,17.69159889602244,0
1487,6759.1,5,8466,4,327.0,0.010908029968254573,0,20.752560321931327,0
5329,1487.45,1,6364,1,187.0,0.0876794952023402,0,65.56911366613429,0
7013,5075.25,5,459,5,500.0,-0.025192045926575424,1,2.0444066891855215,0
2351,395.65,3,3324,0,387.0,0.06818949482593006,0,39.697519414786996,0
751,801.42,0,3593,0,462.0,0.00906363935791421,0,2.898522055026703,0
9065,922.43,1,538,5,329.0,0.04309261984285895,0,3.142415833951546,0
5229,2123.09,0,826,5,75.0,0.010643220282759325,0,2.705486328904769,0
4348,331.17,3,5167,3,296.0,0.11241228401536729,0,84.15693050764472,0
7896,432.27,1,2515,1,161.0,0.07587450871669682,0,33.51617649977496,0
453,1479.79,1,9610,4,214.0,0.03744358745630272,0,12.63273017902803,0
2295,805.49,0,8596,0,237.0,0.027760545793391267,0,8.039913130197348,0
3855,457.26,0,1772,0,173.0,0.03985430444679583,0,12.471457399310154,0
551,1149.78,1,4353,0,485.0,0.0316396164955941,0,14.968056074550788,0
7197,606.15,3,5403,1,586.0,0.06910358191426058,0,34.33338784414906,0
6767,950.18,3,10,1,584.0,0.03165618647121282,0,8.056699254013225,0
2380,775.59,3,572,5,444.0,0.047505721475545326,0,16.871041974634522,0
4858,1948.58,6,4509,5,261.0,0.052987261806247465,0,34.95771328547133,0
8040,405.27,1,9639,0,187.0,0.021033620550634513,0,1.1417935606727099,0
3107,4467.05,0,400,4,482.0,0.012812397516689278,0,5.359790657911532,0
900,9417.55,5,7348,3,201.0,-0.019420208293188912,1,7.898637343478683,0
951,118.23,3,5195,5,81.0,0.045658667046234114,0,12.869375234938701,0
9463,3803.13,0,8981,5,354.0,-0.005121464862115843,1,-8.968309123986202,1
9414,415.19,3,4118,1,483.0,0.07125259952398683,0,27.65107640929463,0
8463,437.47,2,6889,4,253.0,0.08607792756615235,0,46.98493585807543,0
6200,1914.46,2,5963,5,504.0,0.07568427095319435,0,46.532938694858075,0
9690,2526.14,2,3835,1,129.0,0.040213828997089585,0,34.236989734874896,0
3527,1127.84,1,1590,1,212.0,0.08211158361063364,0,48.496013252216414,0
176,6533.11,5,1163,4,239.0,-0.02801951872054309,1,2.5773622577593756,0
7459,3092.01,0,2872,4,388.0,0.05322029501777792,0,39.523983859342366,0
7719,663.16,6,7837,1,484.0,0.02031359198207494,0,9.144978275210889,0
8936,922.79,6,4487,5,499.0,0.010715243778479544,0,-3.730160163240683,1
3420,2243.01,6,4149,4,178.0,0.06464131574396403,0,44.68571120989091,0
6672,794.0,3,369,1,84.0,0.05171768333828486,0,23.786973584029937,0
3578,827.63,1,3753,3,401.0,0.10892524880694326,0,69.04400740451294,0
5694,1108.39,2,3576,0,230.0,0.08189184338216032,0,55.874340347061036,0
9013,1685.81,6,8241,5,160.0,0.006396317039107591,0,-7.909091911537104,1
8127,122.14,1,5107,3,539.0,0.07498203709922818,0,31.14521661180177,0
7501,441.83,3,7223,4,209.0,0.09663383693166067,0,53.72048248981827,0
1928,533.28,3,4333,0,387.0,0.07528569846193456,0,41.23761968141832,0
7965,1895.76,2,2442,5,292.0,0.062481124084277806,0,43.18389084941779,0
3892,1458.24,1,4873,5,560.0,0.06843674089722884,0,28.742196281435213,0
2170,3500.55,5,4866,3,209.0,0.05474411726338668,0,71.16149832397033,0
202,1409.17,2,1409,0,281.0,0.029366473166351104,0,14.517333932996266,0
1115,7716.45,4,3459,4,495.0,-0.008135521441367977,1,8.611849925405664,0
677,387.39,3,5548,4,224.0,0.0956864359055028,0,43.10492571606622,0
8962,2866.93,0,5165,1,74.0,0.028028671716523457,0,15.368479121850953,0
8046,1935.17,0,135,1,209.0,0.023983339463856668,0,9.462509799905348,0
705,332.58,1,626,3,583.0,0.017670897368532668,0,-5.747102478807776,1
756,4815.43,0,6178,1,543.0,0.0004121720846724797,0,2.3291407743420933,0
8357,830.38,1,1102,1,295.0,0.061634785510347734,0,28.839070090825345,0
8427,1474.23,1,1554,3,62.0,0.058360759152291775,0,22.644150237858867,0
9046,231.6,0,3802,5,362.0,0.03581513099287892,0,5.749351023268673,0
5039,496.46,3,6348,0,561.0,0.0527832000130124,0,28.682017298877895,0
128,701.83,1,1322,1,220.0,0.04128230192778182,0,13.251241137880115,0
1076,1122.93,1,4558,3,79.0,0.08401569261687353,0,36.66950865801249,0
3246,395.26,3,5682,0,370.0,0.08057715706285268,0,49.757914065810326,0
4780,1176.02,1,7758,1,272.0,0.08766519698846464,0,59.70314105470999,0
5687,118.01,1,7136,4,192.0,0.0902309722986514,0,47.94742685109193,0
3228,86.37,3,5570,5,254.0,0.09296229382040155,0,46.70042826810018,0
490,1055.92,1,8030,3,269.0,0.07200444191450905,0,35.16841511714097,0
6074,1472.86,1,6136,5,90.0,0.07318855696016502,0,35.59859656110092,0
699,1562.64,5,8025,4,492.0,0.022450351591205342,0,16.269931364495847,0
5205,2396.77,6,7262,5,372.0,0.037098809800609756,0,27.972783342113985,0
4579,246.02,3,3700,0,318.0,0.07818372908318771,0,51.33441576929707,0
4369,67.92,3,7000,0,535.0,0.04389969798060844,0,25.771083879362607,0
4741,701.49,3,9202,3,88.0,0.0757918756941004,0,42.683808935901425,0
3979,742.42,3,3878,0,482.0,0.07252734972752001,0,43.94568228240806,0
741,675.88,6,962,0,181.0,0.004984586087077303,0,-15.030399840695495,1
1582,1725.69,0,3810,0,477.0,0.019231129480262177,0,14.43081720706877,0
1723,1469.51,1,7804,4,259.0,0.08417379877956621,0,46.32277153704905,0
1107,844.63,3,2848,3,226.0,0.09459626019739048,0,56.569559349304285,0
3565,803.52,3,8591,5,257.0,0.0917901913435894,0,39.50105669913839,0
5508,5289.0,4,7088,3,118.0,0.04392721065196248,0,70.19932054739783,0
5591,6851.42,4,5924,3,408.0,0.02979529743705145,0,65.01842350166027,0
5500,1046.91,1,4178,5,149.0,0.10219422245980991,0,42.25330478625031,0
5098,363.13,3,6640,1,505.0,0.08278292714610652,0,52.73014607329003,0
5961,1496.42,6,2653,5,101.0,0.03960348976757577,0,10.511261658042258,0
5059,984.02,3,1552,3,303.0,0.09913993948201771,0,72.80810958288845,0
6715,913.05,3,571,3,579.0,0.05186627356668472,0,23.5128705331295,0
1148,771.27,3,9372,4,129.0,0.056111817523570306,0,19.911470838943558,0
6705,2578.73,6,9211,3,285.0,0.028528777244221537,0,31.765009307850562,0
5081,3572.09,0,7126,3,245.0,0.0670344367729559,0,57.65058418696256,0
5244,749.63,3,4094,3,515.0,0.09970934010778104,0,67.26709677822726,0
2311,3114.88,0,7624,0,519.0,0.008324282183084342,0,9.396491673860254,0
6157,6440.6,4,465,1,399.0,0.008138887866848465,0,25.217225469295926,0
8809,4863.52,0,854,4,166.0,-0.014419105583966196,1,-2.4241244936651896,1
8934,419.6,3,7895,5,425.0,0.05464293140153875,0,16.04430486654124,0
2985,4692.39,4,9313,0,416.0,-0.00991631296713169,1,27.566183569352035,0
452,1449.96,1,4046,1,448.0,0.03883979122157466,0,33.57039008609934,0
4173,933.16,1,5891,4,260.0,0.11347872678551824,0,67.43603100262115,0
9337,1354.61,2,6530,0,588.0,0.0036554566192057436,0,1.7886685557443087,0
5794,1110.13,1,8942,0,347.0,0.04833995217099829,0,28.997583439942105,0
572,707.97,0,9552,0,550.0,-0.036079709049737785,1,-24.850908663501045,1
8572,1304.42,1,2008,5,396.0,0.052182868890983114,0,21.48620651102152,0
793,1409.06,1,8870,1,591.0,0.01292622787909381,0,1.180955143800631,0
7520,1335.52,1,8334,1,584.0,0.0351425551125909,0,15.528644693544862,0
844,3329.41,0,966,5,300.0,0.01439703631721101,0,-0.0004155527191613828,1
1074,3899.07,4,4271,1,68.0,0.02384912377677595,0,40.255440294713424,0
6077,758.37,1,5242,4,364.0,0.10850173820089054,0,64.40889574020255,0
5816,1075.37,6,1134,3,172.0,0.05612045457756909,0,26.855042622638166,0
5697,321.0,6,9083,4,496.0,0.02650340064889689,0,3.0806042875375823,0
986,658.24,3,5886,3,522.0,0.06806162334350208,0,41.16263840643137,0
4853,2981.84,6,7208,0,325.0,0.01263912502461595,0,32.69970058449471,0
7820,600.75,3,2198,5,397.0,0.07174354728710253,0,32.57163706871248,0
6574,5203.59,4,1548,5,499.0,0.00354224006248538,0,21.82220814664828,0
3691,4304.35,0,6646,4,568.0,0.025225578334371446,0,17.857815855735907,0
5370,2031.38,2,4572,5,376.0,0.08060616800282883,0,65.68193905578545,0
4785,1979.22,4,7947,3,275.0,0.08401569590297736,0,81.82188762866318,0
7856,470.71,3,62,0,536.0,0.03132249123023978,0,-5.289534572471695,1
4022,1023.18,4,3237,1,62.0,0.06961200056036948,0,47.78007510452434,0
3460,2766.09,0,3434,4,262.0,0.07555239923719159,0,52.23088770612679,0
6935,801.47,1,3060,3,478.0,0.09647404633140849,0,53.09399626482741,0
4902,945.62,1,156,1,104.0,0.05396248664859393,0,21.710863887057826,0
5332,413.89,1,8754,1,462.0,0.0662994918182811,0,33.19026619901953,0
9007,560.0,2,8407,1,398.0,0.04294724525234417,0,26.793410259916044,0
9534,997.28,6,9646,4,114.0,-0.020259136053588533,1,-19.989359533130667,1
4001,970.15,3,6519,1,359.0,0.09924520900530709,0,76.61062895620893,0
5624,3139.4,0,9860,0,381.0,-0.006329437426931039,1,7.347644964058276,0
322,3535.33,0,8000,0,101.0,-0.024116203869841923,1,-10.07977751601554,1
987,2457.26,0,748,0,331.0,0.002095799062368453,0,0.4564598296819753,0
4150,8033.19,5,7750,5,461.0,-0.016827627815322987,1,2.331507418058962,0
1971,202.11,3,7417,5,155.0,0.06997000942803605,0,26.174314458574344,0
7087,1435.56,4,8336,0,508.0,0.0410002349405425,0,22.60118036025142,0
7006,244.72,1,2226,1,302.0,0.08285307604137804,0,43.906914722431424,0
1019,985.25,1,5004,3,421.0,0.08864501664803037,0,49.71536655598439,0
6052,54.15,3,3659,3,408.0,0.10457015553293719,0,69.72374919186711,0
6121,171.48,1,7757,4,66.0,0.05747387961110206,0,27.841918363062376,0
4922,2538.99,0,5306,5,281.0,0.06293190799463988,0,41.92037008313841,0
3557,180.05,3,6331,4,123.0,0.10404394926904975,0,53.70953950082102,0
651,2488.09,2,1199,0,310.0,0.02624740247176227,0,21.50291298373591,0
1142,2009.74,0,6290,1,77.0,0.03307474733458626,0,16.985658987242687,0
7272,701.37,3,2457,1,405.0,0.09184736317378667,0,54.74745812014103,0
8303,660.58,1,6616,4,533.0,0.06344389860791655,0,25.130879412487417,0
3483,735.24,3,6376,3,117.0,0.10851848190310265,0,68.74860929321804,0
3280,855.93,3,2425,3,506.0,0.09708237926729385,0,56.584697756977874,0
5396,1351.67,1,8617,0,258.0,0.05494848608903102,0,34.6935942854185,0
6743,1156.87,1,7654,1,134.0,0.06832180045465097,0,44.29429053331987,0
42,320.57,1,8053,4,175.0,0.05412074356766228,0,10.6054997516555,0
3278,370.32,3,1197,0,487.0,0.055451201435761766,0,18.760338812592693,0
5457,102.87,3,258,5,298.0,0.05004219890899264,0,20.779679420442505,0
5572,722.26,1,3218,3,383.0,0.10446906614085666,0,68.85591848900992,0
1714,1723.01,2,6121,4,515.0,0.07736124301608144,0,48.508693825336394,0
3023,2693.86,6,161,1,222.0,0.00236030626683148,0,15.392054316392517,0
5058,825.97,1,8882,0,231.0,0.053448265863327404,0,27.318928992679787,0
8386,2969.22,0,3296,0,489.0,0.019441054945202985,0,9.791687792252233,0
2352,2982.03,0,6611,1,478.0,0.0498079792945596,0,34.58057019047786,0
9248,589.47,3,9173,0,331.0,0.035770964673697336,0,6.435732999922422,0
3955,3534.92,0,714,3,241.0,0.028828617574199966,0,35.739071214386314,0
6,1244.09,0,679,5,566.0,-0.024223569061886607,1,-27.979596890270486,1
9673,2774.45,0,5318,0,339.0,0.014311330069980532,0,8.67153334666719,0
9031,2497.05,0,8648,4,504.0,0.021193771624448465,0,1.9886897656789273,0
3120,909.64,3,2955,5,216.0,0.101510702139051,0,48.45629055376659,0
7375,944.3,0,443,5,584.0,0.009385711016375975,0,-16.536223332856807,1
5352,610.56,6,1491,4,446.0,0.038257724361724255,0,18.425519198391953,0
9610,1368.89,2,9105,0,136.0,0.0014677754242747865,0,-0.03165795539777605,1
3754,1418.11,1,5292,0,467.0,0.06349705516281584,0,43.27187151814138,0
2577,250.76,0,4306,1,471.0,0.05241921060823507,0,27.097364693093624,0
1117,4997.39,0,1365,5,207.0,0.0001062427063054372,0,-5.877106111083165,1
1048,2713.74,0,5480,0,328.0,0.01702335851036252,0,21.44414080219704,0
7153,700.48,3,1640,1,336.0,0.08660626785160558,0,52.13336211981823,0
9129,428.96,3,705,0,327.0,0.034567536238331975,0,6.186434009593796,0
2442,831.22,1,202,0,61.0,0.026679041600588427,0,-3.3352037673182195,1
6374,1191.22,1,3073,4,435.0,0.09802001906788144,0,56.5404077179912,0
4243,505.56,3,131,0,352.0,0.04578489037664468,0,22.16002189608463,0
6112,264.78,3,3272,4,513.0,0.09325937596872319,0,47.940171024552086,0
2143,734.22,1,6738,1,145.0,0.0887724527123408,0,41.24398500511657,0
4987,558.53,1,5791,0,60.0,0.0571957941996486,0,24.680745864550374,0
7476,495.53,3,1158,0,88.0,0.05235425958506279,0,11.076838872856882,0
6168,116.55,1,7879,0,544.0,0.034807986405499314,0,9.941866659743098,0
4220,774.47,3,93,1,93.0,0.05679147678065921,0,26.20913161323307,0
7401,990.27,3,2552,1,433.0,0.08601573781195543,0,54.673411155520654,0
719,8010.28,5,5856,4,401.0,-0.019859224137012466,1,10.411749405813211,0
709,1315.42,1,7921,4,522.0,0.05182500706564208,0,17.74079913654839,0
630,456.17,1,4114,1,324.0,0.06179170034231629,0,34.877816072015975,0
5000,332.07,1,5918,3,417.0,0.11028759771229146,0,65.1067269676459,0
1388,791.33,6,8214,3,435.0,0.02609869854967628,0,14.796726269827275,0
7051,903.17,3,1976,1,295.0,0.0890493103374721,0,58.77947886626842,0
5627,7999.44,5,7034,4,518.0,-0.01128386013820093,1,13.20078539856388,0
5776,753.02,0,9352,4,387.0,0.048979983395012305,0,20.448277701172458,0
5585,2323.78,2,6510,4,431.0,0.08729824391831092,0,77.17870294448443,0
6479,3153.81,0,605,4,339.0,0.03217085725848301,0,26.604371389164015,0
8992,148.8,1,2021,0,405.0,0.03775758791651318,0,7.245369010186806,0
1371,1020.39,0,1629,0,331.0,0.026370646985320545,0,6.81883993427229,0
2232,1738.32,2,5461,5,324.0,0.08344522953139172,0,55.482682695416514,0
5735,1368.74,0,2792,1,171.0,0.069503420675736,0,40.91720748722554,0
4509,160.73,3,8062,0,132.0,0.06116489751410359,0,28.48236162976596,0
7750,2227.2,4,8908,4,389.0,0.05475860066658811,0,44.085148674370544,0
4373,1245.91,1,3351,0,481.0,0.055493283534354565,0,37.974205677432536,0
4036,682.71,3,3557,0,263.0,0.08239681186689257,0,55.05628447617411,0
8433,1070.45,1,9831,5,219.0,0.026084865492507214,0,3.9600363675942987,0
1610,865.5,3,5526,3,567.0,0.07833365591617181,0,41.649807366411295,0
410,287.96,1,1454,3,227.0,0.057559825965090905,0,21.042050799858146,0
8290,1647.72,6,3936,4,164.0,0.04964706057036228,0,24.310074864511705,0
6334,297.27,1,8800,0,541.0,0.02715413754104934,0,4.5638815222854845,0
6059,2266.46,4,5262,5,65.0,0.04645400985779535,0,41.56603058981591,0
131,1793.24,2,4376,4,318.0,0.0613240981316322,0,47.44211821315673,0
1976,1481.33,1,5920,1,529.0,0.067183689582346,0,39.8142310227291,0
144,369.15,3,7421,0,207.0,0.03226701327741832,0,11.972054514518675,0
4589,1355.88,1,5986,4,498.0,0.09773068915484995,0,55.70151096953995,0
8317,804.83,1,7005,5,597.0,0.02846155351847779,0,-0.20520916774751186,1
9405,2459.06,0,4918,3,522.0,0.042014056575180425,0,18.789940402824044,0
5053,2906.13,6,5653,1,199.0,0.039790487426482946,0,51.31311505412418,0
6616,913.74,1,2604,1,63.0,0.06629344000105103,0,33.593504523845155,0
8327,1447.59,1,9107,4,125.0,0.03735972422662892,0,21.56734088942548,0
253,4776.99,4,6182,3,87.0,0.015819393750428623,0,36.536408610684134,0
508,848.28,3,2549,5,308.0,0.06008498670111112,0,24.26033342737813,0
505,3983.95,0,8292,3,131.0,0.016931120535390476,0,10.44149967246679,0
6492,3453.84,4,3474,4,305.0,0.06784596383324726,0,80.77805853495545,0
8731,1089.97,5,6934,4,318.0,0.05148260843210983,0,36.0148417130342,0
9616,4358.67,0,5850,1,193.0,0.008379913179393461,0,13.284008252458023,0
9559,4634.26,0,5708,1,510.0,0.002364624058585285,0,0.40069887050988484,0
7662,1657.21,4,4552,4,225.0,0.0858102196820324,0,67.20717897736495,0
8996,1424.05,2,5565,3,167.0,0.06957331063241445,0,56.074674639181154,0
6810,122.67,3,2227,5,250.0,0.07681175392457817,0,35.439185829476486,0
813,783.58,1,6740,0,386.0,0.040939135312675345,0,20.650833525334434,0
7716,518.33,1,6906,5,470.0,0.053773582086995675,0,21.702566439335186,0
2066,1897.47,0,5144,3,595.0,0.05289057216453352,0,22.453569160374457,0
4893,2069.85,5,7157,5,202.0,0.05766602677517019,0,43.61511891578658,0
869,212.79,3,6069,5,102.0,0.05731383704951354,0,14.884999175379946,0
4314,3502.94,5,1902,5,598.0,-0.0016599962475456476,1,8.623490025252153,0
2975,691.69,6,1983,5,353.0,0.03348096491023733,0,10.788498882948318,0
8018,372.82,0,3366,1,285.0,0.06390656728180083,0,28.82721435800792,0
5164,669.17,6,558,5,531.0,-0.00695179621266695,1,-11.850584523908992,1
4925,746.91,3,792,1,77.0,0.06387289486047354,0,32.61917208342712,0
6319,460.96,3,3599,4,189.0,0.1096730001925369,0,64.26465269394609,0
4141,2802.51,6,383,4,406.0,0.006400957263601126,0,20.332847046232473,0
7196,186.82,3,4224,4,309.0,0.10586645163789388,0,62.711406909828696,0
302,530.53,3,3963,4,335.0,0.07826043832956181,0,40.19707956807983,0
2153,583.97,0,6660,0,293.0,0.02707843759428341,0,18.871506181766705,0
2051,944.69,6,150,3,437.0,0.006627681357219362,0,3.903150724400078,0
1157,1842.19,0,9074,4,192.0,0.04055574350637248,0,12.247977850203256,0
6079,8588.01,5,7141,4,97.0,-0.0047472282151241885,1,22.129385686053723,0
6376,364.06,3,6992,3,541.0,0.08417969853903795,0,49.08522550498034,0
9513,944.44,3,9393,4,189.0,0.04046058453743917,0,15.505810031070837,0
3040,377.17,3,4335,4,227.0,0.1184505300203263,0,66.5932304681439,0
8029,316.92,6,8056,1,480.0,0.019546443692759707,0,2.5555993357753124,0
8009,3686.94,0,1937,1,529.0,0.02279401750453003,0,11.102018476842815,0
4797,510.44,1,6984,0,130.0,0.061341935946562565,0,30.295616116391415,0
5494,3002.15,0,8357,3,298.0,0.06579868290687241,0,49.702812972092204,0
6320,4238.76,0,1526,3,345.0,0.05648357457571784,0,38.49972715094887,0
7551,4651.67,0,1092,3,293.0,0.03769919956654311,0,24.057650943111383,0
924,726.09,3,248,5,226.0,0.04467167807205685,0,5.871182311422132,0
5964,1846.63,2,5893,3,508.0,0.09298951197060185,0,74.15422144994807,0
9612,676.27,3,6024,4,328.0,0.0750215797086744,0,39.674245629589706,0
3526,6035.5,5,5552,5,223.0,0.027833121192300192,0,40.23725326068612,0
9006,352.51,0,8397,4,390.0,0.03257207632167425,0,5.996224934961816,0
2148,130.89,3,24,0,583.0,-0.0034192310824425753,1,-15.240922138687907,1
8261,161.46,3,4222,5,444.0,0.05649588083305079,0,29.199977145763313,0
988,262.65,3,4692,3,388.0,0.0910414056783796,0,53.751858905868374,0
4913,5707.09,5,2897,0,179.0,0.0088013948415967,0,34.918165222738054,0
8833,1248.61,0,5512,4,393.0,0.05659408473843597,0,28.708880687755823,0
1857,301.64,0,6636,4,531.0,0.04537801694544752,0,12.746352643375303,0
1264,352.83,3,547,4,436.0,0.052739383535398754,0,18.491993365298868,0
43,4599.29,0,1398,3,411.0,0.003623168645603414,0,2.6032734733277323,0
8831,619.19,1,8245,3,305.0,0.06529332976659513,0,35.006248198271635,0
7421,641.41,1,2593,5,177.0,0.07010198878538526,0,26.301334109389614,0
