Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN01490,user_6,2026-03-06 23:42:23.079809,1409,QR,Self Transfer,Online Shopping,GPay,West Bengal,Mobile,True,8,8,972,0,Weekday,Night,4,0.46,1110.86,Phone Number,True,0.64,0,4.0,0
TXN01491,user_12,2026-03-05 02:58:23.079822,878,QR,Self Transfer,Grocery,BHIM,West Bengal,Mobile,False,9,6,273,2,Weekday,Night,8,0.32,234.0,QR,False,0.83,0,8.0,0
TXN01492,user_99,2026-02-26 15:28:23.079837,1411,Phone Number,Self Transfer,Bills & Utilities,PhonePe,Maharashtra,Mobile,False,15,12,826,1,Weekday,Afternoon,1,0.54,1416.0,UPI_ID,True,0.62,0,1.0,0
TXN01493,user_38,2026-03-08 12:48:23.079851,1095,QR,P2M,Food & Restaurants,BHIM,Delhi,Mobile,True,12,19,969,0,Weekend,Afternoon,4,0.97,2630.14,Intent Link,True,0.5,1,2.0,0
TXN01494,user_13,2026-02-24 00:53:23.079864,108,Intent Link,P2P,Mobile Recharge,BHIM,West Bengal,Desktop,True,2,13,530,-1,Weekday,Night,10,0.73,984.29,QR,True,0.48,4,2.0,0
TXN01495,user_82,2026-03-07 01:24:23.079878,1438,Intent Link,P2M,Mobile Recharge,BHIM,Karnataka,Mobile,True,14,13,870,1,Weekend,Night,9,0.82,1615.71,QR,True,0.26,1,4.5,0
TXN01496,user_42,2026-03-07 10:48:23.079891,363,Phone Number,Self Transfer,Grocery,GPay,Maharashtra,Desktop,False,15,20,810,-1,Weekend,Morning,7,1.66,2314.29,QR,True,0.31,2,2.33,0
TXN01497,user_78,2026-02-14 00:59:23.079905,1108,UPI_ID,P2M,Grocery,GPay,Tamil Nadu,Desktop,True,14,10,427,2,Weekend,Night,8,2.84,610.0,Phone Number,True,0.86,1,4.0,0
TXN01498,user_62,2026-02-22 22:11:23.079918,268,Intent Link,P2M,Food & Restaurants,GPay,West Bengal,Desktop,True,3,19,872,-1,Weekend,Night,2,0.93,2366.86,Phone Number,True,0.42,4,0.4,0
TXN01499,user_8,2026-02-12 20:00:23.079931,319,Phone Number,Self Transfer,Grocery,PhonePe,West Bengal,Desktop,False,11,2,344,0,Weekday,Evening,9,0.13,98.29,Phone Number,False,0.89,1,4.5,0
TXN01500,user_83,2026-03-12 11:46:23.079945,584,Phone Number,Self Transfer,Grocery,GPay,Tamil Nadu,Desktop,True,15,7,878,0,Weekday,Morning,1,0.95,878.0,QR,True,0.6,0,1.0,0
TXN01501,user_52,2026-02-18 19:45:23.079959,1347,QR,P2M,Mobile Recharge,PhonePe,Tamil Nadu,Mobile,False,5,12,807,1,Weekday,Evening,2,0.56,1383.43,QR,False,0.21,1,1.0,0
TXN01502,user_82,2026-03-06 16:15:23.079972,505,QR,P2M,Mobile Recharge,BHIM,Delhi,Mobile,False,9,9,644,0,Weekday,Afternoon,6,0.38,828.0,Intent Link,True,0.69,5,1.0,0
TXN01503,user_89,2026-03-09 19:35:23.079985,1146,Intent Link,Self Transfer,Fuel,BHIM,Delhi,Mobile,False,15,9,841,0,Weekday,Evening,6,0.47,1081.29,Phone Number,True,0.45,5,1.0,0
TXN01504,user_48,2026-03-05 08:02:23.079999,1813,Intent Link,P2M,Fuel,PhonePe,Delhi,Mobile,False,7,3,62,28,Weekday,Morning,6,0.19,26.57,Intent Link,False,0.85,5,1.0,0
TXN01505,user_55,2026-02-20 10:29:23.080013,1350,Phone Number,Self Transfer,Medical & Pharmacy,Paytm,Maharashtra,Mobile,True,14,14,99,13,Weekday,Morning,3,1.18,198.0,Intent Link,True,0.57,3,0.75,1
TXN01506,user_66,2026-02-11 21:05:23.080026,1100,Phone Number,P2M,Mobile Recharge,PhonePe,Karnataka,Desktop,True,11,8,323,2,Weekday,Night,10,5.17,369.14,QR,True,0.71,3,2.5,0
TXN01507,user_8,2026-02-28 17:21:23.080040,617,Intent Link,P2P,Mobile Recharge,GPay,Tamil Nadu,Desktop,True,8,20,385,1,Weekend,Evening,8,4.03,1100.0,Intent Link,False,0.89,2,2.67,0
TXN01508,user_26,2026-02-22 14:39:23.080053,1244,QR,Self Transfer,Medical & Pharmacy,Paytm,Delhi,Desktop,True,7,15,367,2,Weekend,Afternoon,3,1.08,786.43,Intent Link,True,0.22,5,0.5,0
TXN01509,user_43,2026-02-23 05:16:23.080066,1467,Phone Number,P2M,Grocery,GPay,Maharashtra,Mobile,False,6,12,434,2,Weekday,Night,10,1.35,744.0,UPI_ID,True,0.82,1,5.0,0
TXN01510,user_60,2026-02-21 07:34:23.080080,141,QR,P2P,Bills & Utilities,GPay,Tamil Nadu,Mobile,True,11,8,795,-1,Weekend,Morning,7,0.56,908.57,Phone Number,True,0.39,4,1.4,0
TXN01511,user_52,2026-03-01 10:27:23.080094,575,Intent Link,P2P,Fuel,Paytm,Tamil Nadu,Mobile,False,15,15,461,0,Weekend,Morning,2,2.44,987.86,Intent Link,False,0.33,4,0.4,0
TXN01512,user_45,2026-03-01 07:02:23.080108,1372,UPI_ID,Self Transfer,Fuel,PhonePe,Delhi,Mobile,True,15,3,366,3,Weekend,Morning,10,0.18,156.86,UPI_ID,False,0.85,3,2.5,0
TXN01513,user_46,2026-03-01 19:09:23.080121,118,QR,Self Transfer,Grocery,GPay,Karnataka,Desktop,True,7,15,405,-1,Weekend,Evening,6,1.34,867.86,Intent Link,True,0.47,1,3.0,0
TXN01514,user_18,2026-02-13 13:41:23.080135,1889,Intent Link,P2M,Medical & Pharmacy,GPay,Maharashtra,Desktop,True,8,11,660,2,Weekday,Afternoon,5,0.84,1037.14,QR,True,0.56,3,1.25,0
TXN01515,user_57,2026-02-28 11:23:23.080148,1345,UPI_ID,Self Transfer,Grocery,BHIM,Maharashtra,Mobile,True,10,19,651,1,Weekend,Morning,6,0.83,1767.0,QR,True,0.51,4,1.2,0
TXN01516,user_8,2026-03-03 06:21:23.080162,402,Intent Link,P2P,Mobile Recharge,GPay,Maharashtra,Mobile,False,7,11,447,0,Weekday,Morning,2,0.55,702.43,Intent Link,False,0.57,5,0.33,0
TXN01517,user_5,2026-03-03 00:01:23.080176,1503,QR,P2M,Fuel,PhonePe,Karnataka,Desktop,False,1,3,146,9,Weekday,Night,10,0.14,62.57,UPI_ID,True,0.3,1,5.0,0
TXN01518,user_93,2026-03-05 13:08:23.080189,559,Intent Link,P2M,Mobile Recharge,BHIM,Maharashtra,Mobile,True,10,9,313,1,Weekday,Afternoon,7,1.16,402.43,Phone Number,True,0.22,2,2.33,0
TXN01519,user_34,2026-03-06 13:50:23.080202,867,QR,P2P,Fuel,GPay,Maharashtra,Desktop,False,3,7,981,0,Weekday,Afternoon,3,0.42,981.0,Phone Number,True,0.28,3,0.75,1
TXN01520,user_19,2026-02-18 22:16:23.080216,140,Intent Link,P2P,Mobile Recharge,PhonePe,West Bengal,Mobile,False,4,15,543,-1,Weekday,Night,6,0.89,1163.57,UPI_ID,True,0.26,2,2.0,1
TXN01521,user_65,2026-02-25 08:31:23.080229,363,Intent Link,Self Transfer,Mobile Recharge,GPay,Delhi,Desktop,True,14,20,972,-1,Weekday,Morning,2,1.82,2777.14,QR,True,0.54,0,2.0,0
TXN01522,user_46,2026-03-07 21:51:23.080243,231,Phone Number,Self Transfer,Medical & Pharmacy,GPay,Delhi,Mobile,True,8,15,433,0,Weekend,Night,0,2.05,927.86,Phone Number,False,0.24,3,0.0,0
TXN01523,user_23,2026-03-12 11:34:23.080256,1477,QR,Self Transfer,Bills & Utilities,Paytm,Delhi,Mobile,True,10,13,719,1,Weekday,Morning,8,1.03,1335.29,UPI_ID,True,0.52,3,2.0,0
TXN01524,user_31,2026-02-20 15:06:23.080269,848,Phone Number,P2M,Bills & Utilities,GPay,West Bengal,Mobile,True,13,1,379,1,Weekday,Afternoon,4,0.07,54.14,Intent Link,True,0.27,3,1.0,1
TXN01525,user_32,2026-02-13 22:41:23.080283,798,Phone Number,P2P,Medical & Pharmacy,PhonePe,Maharashtra,Desktop,False,1,5,301,2,Weekday,Night,2,1.51,215.0,UPI_ID,True,0.42,0,2.0,0
TXN01526,user_13,2026-03-04 22:41:23.080296,415,UPI_ID,Self Transfer,Mobile Recharge,PhonePe,Tamil Nadu,Desktop,True,13,18,509,0,Weekday,Night,5,2.94,1308.86,QR,True,0.79,1,2.5,0
TXN01527,user_73,2026-02-18 18:40:23.080310,541,UPI_ID,P2M,Medical & Pharmacy,Paytm,Karnataka,Desktop,False,5,3,323,1,Weekday,Evening,3,1.45,138.43,Intent Link,True,0.22,5,0.5,0
TXN01528,user_33,2026-02-17 18:17:23.080323,1315,Intent Link,P2P,Medical & Pharmacy,Paytm,West Bengal,Desktop,True,10,2,970,0,Weekday,Evening,0,0.59,277.14,UPI_ID,True,0.35,3,0.0,1
TXN01529,user_48,2026-03-10 12:27:23.080336,1209,Phone Number,P2M,Food & Restaurants,Paytm,Karnataka,Desktop,True,12,19,123,9,Weekday,Afternoon,9,2.13,333.86,Phone Number,False,0.47,2,3.0,0
TXN01530,user_24,2026-02-26 02:52:23.080350,156,Intent Link,P2P,Bills & Utilities,BHIM,Maharashtra,Desktop,False,3,3,954,-1,Weekday,Night,7,0.73,408.86,UPI_ID,True,0.48,3,1.75,0
TXN01531,user_100,2026-02-25 23:09:23.080364,598,Intent Link,P2P,Online Shopping,PhonePe,West Bengal,Desktop,False,1,1,137,3,Weekday,Night,5,0.21,19.57,QR,True,0.3,3,1.25,0
TXN01532,user_92,2026-02-16 06:41:23.080377,1200,Intent Link,P2P,Food & Restaurants,BHIM,Karnataka,Mobile,True,0,13,642,1,Weekday,Morning,4,1.66,1192.29,Intent Link,False,0.68,2,1.33,1
TXN01533,user_59,2026-02-27 12:40:23.080390,1299,Phone Number,P2P,Mobile Recharge,Paytm,West Bengal,Mobile,True,12,10,304,3,Weekday,Afternoon,10,0.42,434.29,UPI_ID,True,0.72,5,1.67,0
TXN01534,user_54,2026-03-04 01:22:23.080403,35,Intent Link,P2P,Transportation,PhonePe,Karnataka,Mobile,True,0,9,967,-1,Weekday,Night,5,1.22,1243.29,Intent Link,False,0.35,3,1.25,0
TXN01535,user_83,2026-03-05 03:37:23.080417,506,QR,Self Transfer,Food & Restaurants,GPay,Maharashtra,Desktop,True,12,8,692,0,Weekday,Night,5,0.93,790.86,QR,False,0.36,4,1.0,1
TXN01536,user_34,2026-03-11 03:36:23.080431,1415,QR,P2P,Food & Restaurants,PhonePe,Delhi,Desktop,True,6,5,630,1,Weekday,Night,1,3.4,450.0,Intent Link,True,0.58,4,0.2,0
TXN01537,user_75,2026-02-16 03:42:23.080444,629,Phone Number,Self Transfer,Medical & Pharmacy,BHIM,Delhi,Desktop,True,10,2,308,1,Weekday,Night,5,0.42,88.0,Intent Link,True,0.81,5,0.83,0
TXN01538,user_16,2026-03-09 07:49:23.080458,1197,UPI_ID,P2P,Online Shopping,BHIM,Tamil Nadu,Desktop,True,10,14,873,0,Weekday,Morning,6,1.35,1746.0,UPI_ID,False,0.37,2,2.0,0
TXN01539,user_26,2026-02-14 13:13:23.080472,1894,QR,Self Transfer,Medical & Pharmacy,BHIM,Tamil Nadu,Desktop,False,13,20,151,12,Weekend,Afternoon,5,3.33,431.43,Intent Link,True,0.84,2,1.67,0
TXN01540,user_12,2026-02-22 09:50:23.080486,314,UPI_ID,P2P,Grocery,PhonePe,Tamil Nadu,Desktop,True,13,19,947,-1,Weekend,Morning,6,0.8,2570.43,QR,True,0.44,4,1.2,0
TXN01541,user_90,2026-03-07 12:59:23.080500,1474,UPI_ID,P2M,Bills & Utilities,Paytm,Delhi,Mobile,True,9,8,889,1,Weekend,Afternoon,6,0.47,1016.0,QR,True,0.78,0,6.0,0
TXN01542,user_87,2026-03-06 21:01:23.080513,409,Phone Number,Self Transfer,Online Shopping,BHIM,Maharashtra,Mobile,True,15,10,608,0,Weekday,Night,8,0.49,868.57,QR,True,0.9,2,2.67,0
TXN01543,user_81,2026-03-08 11:25:23.080527,1404,UPI_ID,Self Transfer,Online Shopping,PhonePe,Delhi,Mobile,False,15,11,696,1,Weekend,Morning,1,0.52,1093.71,Phone Number,True,0.83,3,0.25,0
TXN01544,user_14,2026-02-13 18:12:23.080541,819,QR,Self Transfer,Transportation,Paytm,Delhi,Desktop,True,6,7,65,12,Weekday,Evening,0,0.4,65.0,Intent Link,True,0.59,0,0.0,0
TXN01545,user_13,2026-03-02 04:10:23.080554,1168,Phone Number,Self Transfer,Bills & Utilities,GPay,West Bengal,Desktop,False,11,2,290,3,Weekday,Night,0,0.09,82.86,Intent Link,True,0.61,3,0.0,0
TXN01546,user_81,2026-03-03 17:21:23.080567,903,QR,P2M,Mobile Recharge,GPay,Karnataka,Desktop,True,2,18,960,0,Weekday,Evening,1,0.85,2468.57,Intent Link,True,0.35,3,0.25,0
TXN01547,user_25,2026-02-11 02:55:23.080581,801,QR,Self Transfer,Medical & Pharmacy,Paytm,Tamil Nadu,Mobile,False,4,1,848,0,Weekday,Night,2,0.06,121.14,Intent Link,True,0.65,0,2.0,0
TXN01548,user_35,2026-03-08 17:44:23.080594,381,QR,Self Transfer,Bills & Utilities,PhonePe,Karnataka,Desktop,False,0,17,689,0,Weekend,Evening,0,5.37,1673.29,QR,False,0.58,3,0.0,0
TXN01549,user_40,2026-03-03 08:13:23.080607,1954,QR,Self Transfer,Fuel,Paytm,Maharashtra,Desktop,True,9,10,147,12,Weekday,Morning,2,0.9,210.0,UPI_ID,True,0.45,5,0.33,0
TXN01550,user_12,2026-03-08 18:36:23.080621,22,Intent Link,P2M,Transportation,GPay,West Bengal,Desktop,True,9,17,462,-1,Weekend,Evening,10,1.37,1122.0,Phone Number,True,0.33,0,10.0,0
TXN01551,user_91,2026-03-10 09:54:23.080635,190,Phone Number,P2M,Online Shopping,GPay,West Bengal,Mobile,True,12,2,761,-1,Weekday,Morning,4,0.1,217.43,QR,True,0.67,5,0.67,0
TXN01552,user_10,2026-03-11 20:11:23.080648,1830,QR,Self Transfer,Transportation,PhonePe,Tamil Nadu,Mobile,True,15,11,462,3,Weekday,Evening,5,1.12,726.0,Phone Number,True,0.47,4,1.0,0
TXN01553,user_55,2026-02-21 10:34:23.080661,521,UPI_ID,Self Transfer,Online Shopping,Paytm,Tamil Nadu,Mobile,True,0,6,463,0,Weekend,Morning,3,0.3,396.86,Intent Link,True,0.76,1,1.5,0
TXN01554,user_40,2026-03-08 07:42:23.080675,1448,QR,Self Transfer,Fuel,PhonePe,Delhi,Desktop,True,6,5,59,24,Weekend,Morning,0,0.26,42.14,Intent Link,True,0.67,3,0.0,0
TXN01555,user_30,2026-02-10 09:07:23.080688,1181,Intent Link,Self Transfer,Medical & Pharmacy,Paytm,Tamil Nadu,Desktop,False,9,7,633,1,Weekday,Morning,5,1.39,633.0,Intent Link,False,0.37,0,5.0,0
TXN01556,user_50,2026-02-09 21:15:23.080701,1277,Phone Number,P2P,Online Shopping,Paytm,Tamil Nadu,Desktop,True,11,18,280,4,Weekday,Night,5,1.2,720.0,Intent Link,True,0.82,0,5.0,0
TXN01557,user_81,2026-02-13 16:08:23.080720,1430,Phone Number,P2P,Transportation,Paytm,West Bengal,Mobile,False,12,19,137,9,Weekday,Afternoon,9,2.22,371.86,Phone Number,False,0.38,3,2.25,0
TXN01558,user_71,2026-02-24 10:23:23.080734,403,QR,P2M,Online Shopping,Paytm,West Bengal,Desktop,False,13,2,884,-1,Weekday,Morning,4,0.18,252.57,Intent Link,True,0.61,1,2.0,0
TXN01559,user_34,2026-02-26 15:57:23.080748,1479,UPI_ID,P2P,Medical & Pharmacy,Paytm,West Bengal,Desktop,True,2,4,63,22,Weekday,Afternoon,10,2.49,36.0,Intent Link,True,0.73,0,10.0,0
TXN01560,user_34,2026-02-14 17:24:23.080762,501,Phone Number,P2M,Food & Restaurants,BHIM,Delhi,Mobile,False,2,15,254,1,Weekend,Evening,5,1.11,544.29,Intent Link,True,0.55,3,1.25,0
TXN01561,user_88,2026-03-09 03:52:23.080775,545,QR,P2M,Fuel,PhonePe,Delhi,Desktop,False,0,10,285,1,Weekday,Night,9,0.47,407.14,QR,False,0.89,5,1.5,0
TXN01562,user_98,2026-02-11 15:42:23.080789,130,Intent Link,P2M,Transportation,Paytm,Tamil Nadu,Mobile,False,5,11,486,-1,Weekday,Afternoon,6,0.57,763.71,QR,True,0.5,5,1.0,0
TXN01563,user_90,2026-02-22 22:13:23.080803,1467,QR,P2M,Medical & Pharmacy,GPay,Maharashtra,Desktop,False,13,11,626,1,Weekend,Night,1,0.61,983.71,UPI_ID,True,0.73,2,0.33,0
TXN01564,user_39,2026-02-24 13:43:23.080816,1347,QR,Self Transfer,Bills & Utilities,BHIM,West Bengal,Mobile,False,6,14,127,10,Weekday,Afternoon,8,1.66,254.0,Phone Number,True,0.45,5,1.33,1
TXN01565,user_11,2026-03-12 13:29:23.080830,1903,Phone Number,P2P,Medical & Pharmacy,PhonePe,Tamil Nadu,Desktop,False,4,5,847,1,Weekday,Afternoon,8,0.23,605.0,Intent Link,True,0.83,4,1.6,0
TXN01566,user_45,2026-02-24 03:35:23.080843,1611,Intent Link,P2P,Grocery,GPay,Maharashtra,Desktop,True,8,16,832,1,Weekday,Night,3,2.0,1901.71,Phone Number,True,0.4,3,0.75,0
TXN01567,user_34,2026-02-27 23:34:23.080857,1866,UPI_ID,Self Transfer,Transportation,PhonePe,Maharashtra,Mobile,False,14,20,567,2,Weekday,Night,3,1.2,1620.0,UPI_ID,False,0.26,1,1.5,0
TXN01568,user_96,2026-02-12 14:55:23.080870,405,Phone Number,P2M,Food & Restaurants,BHIM,Karnataka,Mobile,False,4,8,636,0,Weekday,Afternoon,7,0.81,726.86,Phone Number,False,0.86,2,2.33,0
TXN01569,user_41,2026-02-18 14:51:23.080883,1487,Phone Number,Self Transfer,Medical & Pharmacy,Paytm,Delhi,Mobile,False,10,20,751,1,Weekday,Afternoon,7,4.78,2145.71,Intent Link,True,0.45,2,2.33,0
TXN01570,user_96,2026-02-26 07:27:23.080897,1045,Intent Link,Self Transfer,Bills & Utilities,BHIM,Delhi,Mobile,False,4,1,115,8,Weekday,Morning,7,0.66,16.43,Intent Link,False,0.81,3,1.75,0
TXN01571,user_46,2026-03-10 06:45:23.080910,745,UPI_ID,P2M,Online Shopping,BHIM,Maharashtra,Mobile,True,1,15,925,0,Weekday,Morning,3,0.78,1982.14,UPI_ID,False,0.65,2,1.0,1
TXN01572,user_36,2026-02-17 14:33:23.080924,1171,QR,Self Transfer,Online Shopping,Paytm,Delhi,Desktop,True,10,14,561,1,Weekday,Afternoon,6,0.87,1122.0,QR,False,0.5,2,2.0,0
TXN01573,user_24,2026-02-11 09:28:23.080937,541,UPI_ID,P2M,Transportation,BHIM,Tamil Nadu,Mobile,True,1,5,400,0,Weekday,Morning,6,0.28,285.71,UPI_ID,False,0.77,0,6.0,0
TXN01574,user_97,2026-02-19 04:31:23.080951,1791,Phone Number,P2P,Food & Restaurants,GPay,West Bengal,Mobile,False,6,14,683,2,Weekday,Night,1,0.77,1366.0,Intent Link,True,0.51,4,0.2,0
TXN01575,user_52,2026-02-27 14:04:23.080964,1576,Intent Link,Self Transfer,Medical & Pharmacy,BHIM,Tamil Nadu,Desktop,False,13,10,482,2,Weekday,Afternoon,7,0.98,688.57,UPI_ID,True,0.66,3,1.75,0
TXN01576,user_50,2026-02-23 11:38:23.080978,1262,Phone Number,P2M,Grocery,Paytm,West Bengal,Desktop,True,2,20,286,3,Weekday,Morning,5,2.72,817.14,QR,True,0.31,5,0.83,0
TXN01577,user_30,2026-03-11 17:12:23.080991,1412,UPI_ID,P2M,Mobile Recharge,Paytm,Karnataka,Mobile,False,5,19,456,2,Weekday,Evening,7,0.86,1237.71,Phone Number,True,0.25,3,1.75,1
TXN01578,user_9,2026-03-06 13:49:23.081004,888,Phone Number,P2M,Transportation,PhonePe,Maharashtra,Mobile,False,14,13,667,0,Weekday,Afternoon,0,0.73,1238.71,Intent Link,True,0.55,2,0.0,0
TXN01579,user_59,2026-03-03 06:31:23.081017,1873,Phone Number,P2P,Grocery,GPay,Maharashtra,Mobile,False,7,5,111,16,Weekday,Morning,3,0.25,79.29,Phone Number,False,0.89,2,1.0,0
TXN01580,user_96,2026-02-18 17:35:23.081031,1650,Phone Number,P2P,Transportation,PhonePe,Tamil Nadu,Mobile,False,2,14,328,4,Weekday,Evening,4,1.11,656.0,Intent Link,True,0.33,3,1.0,0
TXN01581,user_66,2026-03-01 10:06:23.081044,891,QR,Self Transfer,Online Shopping,Paytm,Maharashtra,Mobile,False,10,14,71,12,Weekend,Morning,8,1.57,142.0,Phone Number,True,0.64,0,8.0,0
TXN01582,user_74,2026-02-24 06:38:23.081057,606,Phone Number,Self Transfer,Mobile Recharge,GPay,Karnataka,Desktop,False,5,3,527,0,Weekday,Morning,8,0.5,225.86,Phone Number,False,0.34,3,2.0,0
TXN01583,user_76,2026-03-05 06:49:23.081071,117,UPI_ID,P2P,Food & Restaurants,GPay,Delhi,Desktop,True,8,19,517,-1,Weekday,Morning,8,4.84,1403.29,UPI_ID,False,0.62,5,1.33,0
TXN01584,user_40,2026-02-11 11:17:23.081084,1855,UPI_ID,Self Transfer,Online Shopping,GPay,Maharashtra,Mobile,False,4,20,150,11,Weekday,Morning,9,1.69,428.57,QR,True,0.34,3,2.25,0
TXN01585,user_12,2026-03-02 16:58:23.081098,1530,Phone Number,P2M,Bills & Utilities,PhonePe,Tamil Nadu,Mobile,False,7,3,439,2,Weekday,Afternoon,3,1.58,188.14,Phone Number,False,0.24,0,3.0,0
TXN01586,user_2,2026-02-26 01:49:23.081114,1312,Phone Number,Self Transfer,Food & Restaurants,Paytm,Delhi,Desktop,False,13,3,297,3,Weekday,Night,0,0.17,127.29,Intent Link,True,0.7,4,0.0,0
TXN01587,user_40,2026-03-02 07:16:23.081128,323,QR,P2M,Mobile Recharge,Paytm,Delhi,Mobile,True,13,18,202,1,Weekday,Morning,9,2.23,519.43,UPI_ID,True,0.26,4,1.8,0
TXN01588,user_94,2026-02-15 13:22:23.081141,146,UPI_ID,P2P,Food & Restaurants,GPay,West Bengal,Mobile,True,8,14,226,0,Weekend,Afternoon,6,3.43,452.0,Intent Link,True,0.72,5,1.0,0
TXN01589,user_19,2026-02-26 23:24:23.081156,1330,Phone Number,Self Transfer,Mobile Recharge,BHIM,Maharashtra,Desktop,False,4,5,888,0,Weekday,Night,10,2.94,634.29,Intent Link,True,0.34,0,10.0,0
TXN01590,user_74,2026-02-14 18:18:23.081170,1629,QR,Self Transfer,Grocery,Paytm,Karnataka,Mobile,True,14,1,701,1,Weekend,Evening,5,0.47,100.14,QR,False,0.34,4,1.0,0
TXN01591,user_6,2026-02-09 19:41:23.081183,225,QR,P2M,Fuel,PhonePe,West Bengal,Desktop,True,4,15,325,0,Weekday,Evening,8,1.0,696.43,Intent Link,True,0.26,2,2.67,0
TXN01592,user_92,2026-02-15 15:02:23.081197,623,UPI_ID,P2M,Grocery,GPay,Delhi,Mobile,True,5,17,287,1,Weekend,Afternoon,2,2.42,697.0,Intent Link,True,0.49,5,0.33,0
TXN01593,user_39,2026-02-12 01:07:23.081211,1032,UPI_ID,P2M,Transportation,GPay,West Bengal,Desktop,False,12,15,559,1,Weekday,Night,9,0.65,1197.86,UPI_ID,False,0.38,2,3.0,1
TXN01594,user_50,2026-03-01 19:30:23.081225,717,Intent Link,Self Transfer,Transportation,BHIM,Delhi,Desktop,True,2,12,386,1,Weekend,Evening,2,2.09,661.71,Intent Link,False,0.66,1,1.0,1
TXN01595,user_83,2026-03-08 11:30:23.081238,1658,Intent Link,P2P,Grocery,Paytm,Karnataka,Desktop,False,2,19,800,1,Weekend,Morning,1,1.04,2171.43,QR,True,0.63,0,1.0,0
TXN01596,user_3,2026-03-06 06:16:23.081252,619,Phone Number,P2M,Online Shopping,GPay,West Bengal,Mobile,False,14,9,918,0,Weekday,Morning,3,0.46,1180.29,QR,True,0.71,4,0.6,0
TXN01597,user_30,2026-03-03 02:15:23.081265,1906,Intent Link,P2M,Bills & Utilities,PhonePe,Tamil Nadu,Desktop,True,4,18,360,4,Weekday,Night,9,1.12,925.71,UPI_ID,True,0.48,2,3.0,1
TXN01598,user_72,2026-03-03 23:35:23.081279,712,Phone Number,P2M,Transportation,PhonePe,West Bengal,Mobile,False,5,17,530,0,Weekday,Night,10,0.81,1287.14,Intent Link,True,0.31,4,2.0,0
TXN01599,user_92,2026-02-23 15:35:23.081293,1883,QR,P2P,Bills & Utilities,BHIM,West Bengal,Desktop,False,9,4,883,1,Weekday,Afternoon,2,0.24,504.57,Phone Number,True,0.78,1,1.0,0
TXN01600,user_53,2026-02-20 00:51:23.081306,210,Intent Link,P2M,Transportation,Paytm,West Bengal,Desktop,False,10,1,423,-1,Weekday,Night,4,0.23,60.43,QR,True,0.36,2,1.33,0
TXN01601,user_11,2026-02-10 01:03:23.081319,1109,Intent Link,P2M,Online Shopping,BHIM,Delhi,Mobile,True,9,12,528,1,Weekday,Night,9,0.51,905.14,QR,True,0.47,5,1.5,0
TXN01602,user_21,2026-02-27 02:03:23.081333,392,Intent Link,P2M,Food & Restaurants,Paytm,Maharashtra,Desktop,False,11,4,866,-1,Weekday,Night,9,0.21,494.86,Intent Link,False,0.25,4,1.8,0
TXN01603,user_83,2026-02-27 06:27:23.081347,1355,QR,Self Transfer,Transportation,GPay,Tamil Nadu,Mobile,False,5,4,846,1,Weekday,Morning,7,1.66,483.43,Intent Link,True,0.28,4,1.4,0
TXN01604,user_5,2026-03-09 17:03:23.081360,1718,QR,P2M,Medical & Pharmacy,PhonePe,Maharashtra,Desktop,True,9,19,761,1,Weekday,Evening,10,1.01,2065.57,QR,False,0.62,5,1.67,0
TXN01605,user_53,2026-02-23 14:47:23.081374,881,UPI_ID,Self Transfer,Fuel,GPay,Delhi,Mobile,True,6,17,630,0,Weekday,Afternoon,6,0.78,1530.0,UPI_ID,False,0.59,5,1.0,1
TXN01606,user_43,2026-02-13 08:55:23.081388,325,Intent Link,P2P,Online Shopping,Paytm,Delhi,Desktop,False,13,8,690,-1,Weekday,Morning,8,0.38,788.57,Intent Link,False,0.44,3,2.0,0
TXN01607,user_51,2026-03-10 20:27:23.081401,363,QR,P2M,Medical & Pharmacy,PhonePe,Tamil Nadu,Desktop,True,12,14,709,0,Weekday,Evening,4,0.63,1418.0,Intent Link,True,0.8,5,0.67,0
TXN01608,user_74,2026-03-10 12:45:23.081415,463,Phone Number,Self Transfer,Online Shopping,GPay,Maharashtra,Mobile,False,10,5,162,2,Weekday,Afternoon,6,0.28,115.71,QR,True,0.79,3,1.5,0
TXN01609,user_85,2026-03-05 23:08:23.081429,335,QR,P2P,Medical & Pharmacy,PhonePe,Karnataka,Mobile,False,8,1,52,5,Weekday,Night,7,0.17,7.43,Phone Number,True,0.63,2,2.33,0
TXN01610,user_83,2026-02-24 08:05:23.081442,1439,Intent Link,P2M,Grocery,GPay,West Bengal,Mobile,True,14,13,746,1,Weekday,Morning,7,1.07,1385.43,UPI_ID,True,0.46,4,1.4,0
TXN01611,user_87,2026-02-18 08:04:23.081456,1032,QR,Self Transfer,Fuel,GPay,Karnataka,Desktop,True,7,4,203,4,Weekday,Morning,9,0.31,116.0,Phone Number,True,0.65,1,4.5,0
