Transaction_ID,User_ID,Timestamp,Amount,Transaction_Mode,Transaction_Type,Merchant_Category,UPI_App,Location_State,Device_Type,Is_First_Time_Payee,Days_Since_Last_Txn,Txn_Count_Last_7_Days,Avg_Amt_Last_30_Days,Amount_vs_Avg_Deviation,Weekday_Weekend,Time_Of_Day,Payee_Repetition_Count,Txn_Velocity_Per_Hour,Amount_Velocity_Per_Day,Usual_Transaction_Mode,Mode_Deviation,Merchant_Loyalty_Score,New_Payees_Last_7_Days,Repeat_vs_New_Ratio,Is_Fraud
TXN01521,user_89,2026-02-25 00:32:26.527837,592,QR,P2P,Fuel,BHIM,Maharashtra,Desktop,False,1,2,790,-0.25,Weekday,Night,1,0.07,225.71,QR,False,0.5,1,0.5,0
TXN01522,user_78,2026-02-22 15:47:26.527860,707,Intent Link,Self Transfer,Fuel,Paytm,Maharashtra,Desktop,False,4,1,622,0.14,Weekend,Afternoon,7,0.01,88.86,Intent Link,False,0.75,2,2.33,0
TXN01523,user_41,2026-03-03 19:20:26.527881,509,Intent Link,Self Transfer,Mobile Recharge,GPay,Karnataka,Desktop,False,5,12,753,-0.32,Weekday,Evening,4,0.07,1290.86,Intent Link,False,0.51,0,4.0,0
TXN01524,user_26,2026-03-03 08:40:26.527902,228,QR,Self Transfer,Online Shopping,PhonePe,West Bengal,Desktop,True,6,10,440,-0.48,Weekday,Morning,6,0.11,628.57,QR,False,0.52,1,3.0,0
TXN01525,user_66,2026-03-09 09:08:26.527921,557,QR,P2P,Transportation,Paytm,Tamil Nadu,Mobile,True,5,1,761,-0.27,Weekday,Morning,6,0.01,108.71,QR,False,0.87,1,3.0,0
TXN01526,user_3,2026-02-19 21:49:26.527941,415,QR,P2P,Online Shopping,GPay,Karnataka,Mobile,True,4,6,315,0.32,Weekday,Night,3,0.04,270.0,QR,False,0.56,0,3.0,0
TXN01527,user_4,2026-02-24 18:18:26.527960,633,Phone Number,Self Transfer,Grocery,Paytm,Maharashtra,Mobile,False,6,6,768,-0.18,Weekday,Evening,8,0.07,658.29,Phone Number,False,0.44,0,8.0,0
TXN01528,user_76,2026-02-21 11:00:26.527983,451,Intent Link,P2P,Food & Restaurants,PhonePe,Delhi,Mobile,False,4,6,714,-0.37,Weekend,Morning,4,0.05,612.0,Intent Link,False,0.56,0,4.0,0
TXN01529,user_33,2026-02-11 13:44:26.528004,442,Phone Number,P2P,Transportation,BHIM,Maharashtra,Mobile,True,5,12,725,-0.39,Weekday,Afternoon,8,0.14,1242.86,Phone Number,False,0.41,2,2.67,0
TXN01530,user_56,2026-03-08 16:57:26.528027,406,QR,P2P,Grocery,BHIM,Karnataka,Mobile,False,1,3,707,-0.43,Weekend,Afternoon,6,0.05,303.0,QR,False,0.43,3,1.5,0
TXN01531,user_78,2026-02-22 18:59:26.528064,800,Phone Number,P2P,Bills & Utilities,BHIM,Tamil Nadu,Mobile,True,2,9,685,0.17,Weekend,Evening,7,0.3,880.71,Intent Link,True,0.86,3,1.75,0
TXN01532,user_98,2026-02-16 02:37:26.528089,875,UPI_ID,P2P,Grocery,Paytm,Karnataka,Mobile,False,4,2,710,0.23,Weekday,Night,3,0.02,202.86,UPI_ID,False,0.46,3,0.75,0
TXN01533,user_66,2026-02-24 17:49:26.528110,422,UPI_ID,Self Transfer,Transportation,Paytm,Karnataka,Mobile,False,8,12,411,0.03,Weekday,Evening,6,0.24,704.57,UPI_ID,False,0.42,3,1.5,0
TXN01534,user_62,2026-02-10 11:38:26.528130,148,Intent Link,P2P,Medical & Pharmacy,PhonePe,Delhi,Desktop,False,1,8,294,-0.5,Weekday,Morning,2,0.09,336.0,Intent Link,False,0.51,2,0.67,0
TXN01535,user_93,2026-02-18 15:49:26.528148,207,UPI_ID,P2M,Fuel,PhonePe,Karnataka,Desktop,True,5,4,230,-0.1,Weekday,Afternoon,8,0.05,131.43,UPI_ID,False,0.53,2,2.67,0
TXN01536,user_5,2026-02-10 02:59:26.528171,467,Phone Number,P2P,Food & Restaurants,BHIM,Delhi,Desktop,False,1,9,509,-0.08,Weekday,Night,6,0.12,654.43,Phone Number,False,0.7,0,6.0,0
TXN01537,user_47,2026-02-14 04:10:26.528190,436,QR,P2P,Grocery,GPay,Maharashtra,Desktop,False,7,5,349,0.25,Weekend,Night,1,0.07,249.29,QR,False,0.8,3,0.25,0
TXN01538,user_31,2026-02-16 00:38:26.528211,363,Intent Link,Self Transfer,Medical & Pharmacy,GPay,West Bengal,Mobile,False,2,8,489,-0.26,Weekday,Night,4,0.1,558.86,Intent Link,False,0.67,0,4.0,0
TXN01539,user_87,2026-03-08 15:29:26.528231,333,Phone Number,P2P,Grocery,Paytm,Delhi,Mobile,True,10,2,286,0.16,Weekend,Afternoon,3,0.02,81.71,Phone Number,False,0.68,2,1.0,0
TXN01540,user_27,2026-02-22 00:58:26.528250,485,Phone Number,P2M,Bills & Utilities,GPay,Maharashtra,Desktop,True,9,11,475,0.02,Weekend,Night,8,0.2,746.43,Phone Number,False,0.74,1,4.0,0
TXN01541,user_4,2026-03-11 22:18:26.528269,220,UPI_ID,Self Transfer,Fuel,GPay,Karnataka,Desktop,False,5,5,334,-0.34,Weekday,Night,5,0.06,238.57,UPI_ID,False,0.59,1,2.5,0
TXN01542,user_66,2026-02-21 00:39:26.528292,425,QR,P2M,Online Shopping,BHIM,Tamil Nadu,Mobile,True,3,4,416,0.02,Weekend,Night,7,0.07,237.71,QR,False,0.46,1,3.5,0
TXN01543,user_37,2026-03-11 04:59:26.528331,651,Phone Number,P2M,Grocery,Paytm,Tamil Nadu,Mobile,True,6,12,481,0.35,Weekday,Night,2,0.35,824.57,Phone Number,False,0.6,1,1.0,0
TXN01544,user_6,2026-02-17 22:32:26.528358,509,Phone Number,P2M,Grocery,BHIM,Maharashtra,Desktop,True,6,2,710,-0.28,Weekday,Night,3,0.05,202.86,Phone Number,False,0.6,3,0.75,0
TXN01545,user_42,2026-02-13 22:32:26.528378,250,Phone Number,P2P,Fuel,BHIM,Maharashtra,Mobile,True,8,5,382,-0.35,Weekday,Night,3,0.09,272.86,Phone Number,False,0.44,1,1.5,0
TXN01546,user_47,2026-03-11 09:19:26.528398,398,Intent Link,P2P,Fuel,GPay,West Bengal,Mobile,False,1,2,748,-0.47,Weekday,Morning,3,0.03,213.71,Intent Link,False,0.41,3,0.75,0
TXN01547,user_59,2026-02-11 13:28:26.528417,673,Intent Link,Self Transfer,Mobile Recharge,Paytm,Karnataka,Desktop,True,5,9,541,0.24,Weekday,Afternoon,2,0.27,695.57,Phone Number,True,0.42,1,1.0,0
TXN01548,user_34,2026-03-10 08:18:26.528442,663,Phone Number,P2M,Food & Restaurants,PhonePe,Maharashtra,Desktop,True,8,4,653,0.02,Weekday,Morning,2,0.03,373.14,Phone Number,False,0.73,0,2.0,0
TXN01549,user_40,2026-03-03 02:21:26.528473,209,Intent Link,P2M,Medical & Pharmacy,PhonePe,Tamil Nadu,Mobile,True,2,9,417,-0.5,Weekday,Night,5,0.15,536.14,Intent Link,False,0.8,0,5.0,0
TXN01550,user_98,2026-02-11 04:06:26.528510,700,Phone Number,P2M,Fuel,GPay,Karnataka,Desktop,True,4,6,484,0.45,Weekday,Night,3,0.11,414.86,Phone Number,False,0.9,3,0.75,0
TXN01551,user_58,2026-03-04 07:44:26.528541,779,QR,P2P,Bills & Utilities,BHIM,West Bengal,Desktop,True,3,11,548,0.42,Weekday,Morning,8,0.08,861.14,QR,False,0.6,0,8.0,0
TXN01552,user_39,2026-03-10 15:30:26.528565,140,UPI_ID,P2M,Medical & Pharmacy,BHIM,Maharashtra,Mobile,True,2,7,210,-0.33,Weekday,Afternoon,8,0.25,210.0,QR,True,0.67,2,2.67,0
TXN01553,user_52,2026-02-20 06:05:26.528589,447,UPI_ID,P2M,Grocery,GPay,Delhi,Desktop,False,9,7,672,-0.33,Weekday,Morning,4,0.09,672.0,UPI_ID,False,0.7,3,1.0,0
TXN01554,user_72,2026-02-27 19:43:26.528619,753,Intent Link,Self Transfer,Bills & Utilities,BHIM,Tamil Nadu,Mobile,True,8,10,690,0.09,Weekday,Evening,5,0.07,985.71,Intent Link,False,0.4,0,5.0,0
TXN01555,user_10,2026-02-26 00:35:26.528643,481,UPI_ID,P2M,Food & Restaurants,GPay,Tamil Nadu,Desktop,True,10,4,592,-0.19,Weekday,Night,5,0.03,338.29,QR,True,0.61,1,2.5,0
TXN01556,user_7,2026-03-11 07:44:26.528668,179,Phone Number,P2M,Transportation,BHIM,Delhi,Mobile,True,0,16,302,-0.41,Weekday,Morning,5,7.33,43.14,UPI_ID,True,0.66,13,1.67,1
TXN01557,user_85,2026-02-21 16:57:26.528692,660,UPI_ID,Self Transfer,Grocery,PhonePe,Maharashtra,Desktop,True,1,12,755,-0.13,Weekend,Afternoon,3,0.08,1294.29,UPI_ID,False,0.78,1,1.5,0
TXN01558,user_40,2026-02-20 17:32:26.528718,487,QR,Self Transfer,Food & Restaurants,BHIM,Karnataka,Mobile,True,8,10,550,-0.11,Weekday,Evening,7,0.18,785.71,QR,False,0.68,2,2.33,0
TXN01559,user_39,2026-02-16 02:39:26.528736,362,Intent Link,P2M,Bills & Utilities,PhonePe,Karnataka,Desktop,False,2,3,364,-0.01,Weekday,Night,3,0.05,156.0,Phone Number,True,0.44,1,1.5,0
TXN01560,user_31,2026-03-03 22:11:26.528757,723,UPI_ID,P2M,Online Shopping,GPay,Karnataka,Mobile,False,8,2,737,-0.02,Weekday,Night,7,0.02,210.57,UPI_ID,False,0.46,3,1.75,0
TXN01561,user_92,2026-03-09 04:15:26.528774,257,Phone Number,P2M,Bills & Utilities,BHIM,Tamil Nadu,Mobile,False,6,6,215,0.2,Weekday,Night,4,0.08,184.29,Phone Number,False,0.4,2,1.33,0
TXN01562,user_30,2026-02-20 18:08:26.528795,582,QR,P2M,Online Shopping,PhonePe,West Bengal,Mobile,False,1,5,597,-0.03,Weekday,Evening,2,0.04,426.43,Intent Link,True,0.49,3,0.5,0
TXN01563,user_7,2026-03-12 14:41:26.528813,869,Intent Link,P2P,Transportation,GPay,West Bengal,Desktop,True,9,2,670,0.3,Weekday,Afternoon,2,0.03,191.43,UPI_ID,True,0.53,0,2.0,0
TXN01564,user_99,2026-02-16 20:43:26.528829,360,UPI_ID,Self Transfer,Mobile Recharge,PhonePe,West Bengal,Desktop,False,10,9,249,0.45,Weekday,Evening,4,0.08,320.14,UPI_ID,False,0.13,9,4.0,1
TXN01565,user_88,2026-02-09 17:31:26.528844,696,UPI_ID,Self Transfer,Fuel,GPay,Karnataka,Desktop,True,7,9,712,-0.02,Weekday,Evening,4,0.06,915.43,UPI_ID,False,0.87,1,2.0,0
TXN01566,user_41,2026-02-17 03:19:26.528866,421,UPI_ID,P2P,Transportation,Paytm,Tamil Nadu,Desktop,False,2,10,283,0.49,Weekday,Night,3,0.09,404.29,UPI_ID,False,0.71,1,1.5,0
TXN01567,user_92,2026-03-05 16:14:26.528893,567,Intent Link,P2M,Food & Restaurants,BHIM,Karnataka,Desktop,False,1,4,448,0.27,Weekday,Afternoon,7,0.03,256.0,Intent Link,False,0.47,1,3.5,0
TXN01568,user_74,2026-02-19 13:38:26.528914,743,Intent Link,P2M,Food & Restaurants,PhonePe,Karnataka,Mobile,False,10,10,641,0.16,Weekday,Afternoon,6,0.16,915.71,QR,True,0.82,1,3.0,0
TXN01569,user_73,2026-03-02 10:24:26.528937,546,Phone Number,Self Transfer,Fuel,PhonePe,Karnataka,Desktop,True,2,3,388,0.41,Weekday,Morning,7,0.09,166.29,Phone Number,False,0.79,2,2.33,0
TXN01570,user_29,2026-03-05 14:56:26.528958,260,Intent Link,P2M,Online Shopping,Paytm,West Bengal,Mobile,False,3,5,215,0.21,Weekday,Afternoon,1,0.04,153.57,Intent Link,False,0.67,2,0.33,0
TXN01571,user_79,2026-03-11 10:24:26.528979,649,Intent Link,P2P,Food & Restaurants,BHIM,Maharashtra,Desktop,False,1,6,546,0.19,Weekday,Morning,1,0.11,468.0,Intent Link,False,0.5,2,0.33,0
TXN01572,user_66,2026-03-03 13:49:26.529000,250,QR,Self Transfer,Bills & Utilities,Paytm,Karnataka,Desktop,False,2,1,305,-0.18,Weekday,Afternoon,8,0.01,43.57,QR,False,0.72,3,2.0,0
TXN01573,user_19,2026-03-03 16:55:26.529022,349,Intent Link,P2P,Bills & Utilities,BHIM,Maharashtra,Desktop,False,8,5,609,-0.43,Weekday,Afternoon,8,0.03,435.0,Intent Link,False,0.45,1,4.0,0
TXN01574,user_21,2026-02-28 23:05:26.529041,501,UPI_ID,P2P,Grocery,PhonePe,West Bengal,Mobile,False,9,12,710,-0.29,Weekend,Night,1,0.27,1217.14,UPI_ID,False,0.63,0,1.0,0
TXN01575,user_22,2026-02-15 13:21:26.529061,623,QR,P2P,Transportation,Paytm,Delhi,Desktop,True,3,8,610,0.02,Weekend,Afternoon,4,0.33,697.14,QR,False,0.47,0,4.0,0
TXN01576,user_9,2026-02-21 01:29:26.529080,338,UPI_ID,Self Transfer,Mobile Recharge,BHIM,West Bengal,Desktop,True,7,1,530,-0.36,Weekend,Night,8,0.01,75.71,UPI_ID,False,0.48,2,2.67,0
TXN01577,user_94,2026-02-17 06:01:26.529102,308,UPI_ID,P2P,Fuel,Paytm,Maharashtra,Mobile,False,3,6,255,0.21,Weekday,Morning,1,0.11,218.57,UPI_ID,False,0.42,2,0.33,0
TXN01578,user_27,2026-02-27 15:55:26.529121,228,UPI_ID,P2P,Fuel,PhonePe,Delhi,Mobile,False,6,3,277,-0.18,Weekday,Afternoon,3,0.02,118.71,UPI_ID,False,0.69,1,1.5,0
TXN01579,user_56,2026-02-15 22:14:26.529142,241,QR,P2M,Transportation,BHIM,Delhi,Mobile,True,4,9,218,0.11,Weekend,Night,7,0.06,280.29,QR,False,0.53,3,1.75,0
TXN01580,user_36,2026-02-11 08:19:26.529164,406,UPI_ID,Self Transfer,Fuel,Paytm,Delhi,Mobile,True,6,1,434,-0.06,Weekday,Morning,5,0.01,62.0,UPI_ID,False,0.45,3,1.25,0
TXN01581,user_53,2026-03-03 11:46:26.529190,468,Phone Number,P2M,Grocery,Paytm,Tamil Nadu,Desktop,False,2,7,698,-0.33,Weekday,Morning,1,0.05,698.0,Phone Number,False,0.79,1,0.5,0
TXN01582,user_16,2026-03-02 10:38:26.529214,507,UPI_ID,Self Transfer,Bills & Utilities,BHIM,Karnataka,Desktop,True,6,6,423,0.2,Weekday,Morning,3,0.04,362.57,UPI_ID,False,0.77,1,1.5,0
TXN01583,user_90,2026-02-12 18:04:26.529242,537,Phone Number,P2P,Food & Restaurants,GPay,Delhi,Mobile,False,6,8,797,-0.33,Weekday,Evening,6,0.08,910.86,Phone Number,False,0.62,1,3.0,0
TXN01584,user_24,2026-02-26 01:38:26.529267,360,Phone Number,Self Transfer,Grocery,PhonePe,Tamil Nadu,Desktop,False,9,9,531,-0.32,Weekday,Night,1,0.06,682.71,UPI_ID,True,0.65,1,0.5,0
TXN01585,user_91,2026-02-15 21:53:26.529288,654,QR,P2P,Online Shopping,Paytm,Delhi,Desktop,True,1,2,702,-0.07,Weekend,Night,5,0.03,200.57,QR,False,0.8,1,2.5,0
TXN01586,user_73,2026-02-27 02:03:26.529330,551,QR,Self Transfer,Bills & Utilities,GPay,Delhi,Desktop,False,7,8,498,0.11,Weekday,Night,2,0.05,569.14,QR,False,0.62,0,2.0,0
TXN01587,user_33,2026-03-01 19:17:26.529353,399,UPI_ID,P2P,Online Shopping,PhonePe,Maharashtra,Mobile,True,4,2,798,-0.5,Weekend,Evening,6,0.03,228.0,UPI_ID,False,0.66,3,1.5,0
TXN01588,user_100,2026-02-28 15:23:26.529376,304,QR,P2M,Fuel,BHIM,Tamil Nadu,Mobile,True,10,9,317,-0.04,Weekend,Afternoon,2,0.08,407.57,QR,False,0.72,1,1.0,0
TXN01589,user_74,2026-02-11 21:15:26.529403,370,QR,P2P,Medical & Pharmacy,Paytm,Maharashtra,Desktop,False,9,8,263,0.41,Weekday,Night,6,0.07,300.57,UPI_ID,True,0.67,3,1.5,0
TXN01590,user_99,2026-03-04 08:47:26.529426,325,Intent Link,Self Transfer,Fuel,Paytm,Delhi,Desktop,False,5,8,438,-0.26,Weekday,Morning,1,0.05,500.57,Intent Link,False,0.55,0,1.0,0
TXN01591,user_15,2026-02-13 14:55:26.529447,729,Intent Link,P2M,Fuel,PhonePe,Delhi,Desktop,False,10,7,549,0.33,Weekday,Afternoon,7,0.18,549.0,Intent Link,False,0.6,1,3.5,0
TXN01592,user_94,2026-03-04 09:02:26.529467,600,Intent Link,P2M,Online Shopping,BHIM,West Bengal,Mobile,False,6,10,591,0.02,Weekday,Morning,6,0.12,844.29,Intent Link,False,0.89,0,6.0,0
TXN01593,user_71,2026-03-10 03:53:26.529486,511,QR,P2P,Medical & Pharmacy,GPay,Karnataka,Desktop,False,2,9,386,0.32,Weekday,Night,5,0.06,496.29,Intent Link,True,0.74,0,5.0,0
TXN01594,user_25,2026-03-01 19:22:26.529504,571,QR,P2P,Online Shopping,Paytm,Tamil Nadu,Mobile,True,7,11,576,-0.01,Weekend,Evening,4,0.1,905.14,QR,False,0.7,3,1.0,0
TXN01595,user_17,2026-02-09 23:02:26.529522,809,Intent Link,P2M,Bills & Utilities,PhonePe,Karnataka,Mobile,False,6,11,659,0.23,Weekday,Night,4,0.08,1035.57,QR,True,0.54,0,4.0,0
TXN01596,user_58,2026-03-08 07:45:26.529544,148,Phone Number,P2P,Fuel,BHIM,West Bengal,Desktop,True,10,12,232,-0.36,Weekend,Morning,3,0.2,397.71,Phone Number,False,0.58,1,1.5,0
TXN01597,user_48,2026-02-28 17:55:26.529567,485,UPI_ID,P2P,Bills & Utilities,BHIM,Delhi,Desktop,False,10,1,748,-0.35,Weekend,Evening,1,0.02,106.86,UPI_ID,False,0.64,3,0.25,0
TXN01598,user_51,2026-03-09 11:17:26.529587,768,Intent Link,P2P,Transportation,Paytm,Tamil Nadu,Desktop,False,2,9,538,0.43,Weekday,Morning,2,0.06,691.71,Intent Link,False,0.48,1,1.0,0
TXN01599,user_20,2026-02-10 22:42:26.529609,673,Phone Number,Self Transfer,Online Shopping,PhonePe,Tamil Nadu,Desktop,False,6,4,594,0.13,Weekday,Night,6,0.06,339.43,Phone Number,False,0.87,3,1.5,0
TXN01600,user_75,2026-03-02 15:15:26.529649,272,Intent Link,Self Transfer,Fuel,PhonePe,Maharashtra,Mobile,False,7,7,327,-0.17,Weekday,Afternoon,1,0.05,327.0,Intent Link,False,0.5,3,0.25,0
TXN01601,user_93,2026-02-21 15:07:26.529686,372,Intent Link,Self Transfer,Mobile Recharge,BHIM,West Bengal,Mobile,True,3,11,694,-0.46,Weekend,Afternoon,3,0.24,1090.57,Intent Link,False,0.68,1,1.5,0
TXN01602,user_48,2026-02-10 05:40:26.529707,421,Intent Link,Self Transfer,Food & Restaurants,Paytm,Tamil Nadu,Mobile,True,1,1,440,-0.04,Weekday,Night,1,0.02,62.86,Intent Link,False,0.82,3,0.25,0
TXN01603,user_33,2026-03-02 21:21:26.529726,451,Intent Link,P2P,Bills & Utilities,PhonePe,Maharashtra,Mobile,True,10,8,462,-0.02,Weekday,Night,3,0.05,528.0,Intent Link,False,0.79,0,3.0,0
TXN01604,user_79,2026-03-08 13:23:26.529753,328,Intent Link,P2P,Mobile Recharge,PhonePe,West Bengal,Mobile,False,8,6,335,-0.02,Weekend,Afternoon,3,0.05,287.14,Intent Link,False,0.2,7,1.5,1
TXN01605,user_100,2026-03-11 06:05:26.529775,531,QR,P2P,Mobile Recharge,PhonePe,West Bengal,Mobile,True,3,10,536,-0.01,Weekday,Morning,8,0.12,765.71,QR,False,0.69,1,4.0,0
TXN01606,user_7,2026-02-12 07:07:26.529796,538,Phone Number,P2P,Transportation,GPay,Karnataka,Desktop,False,3,7,622,-0.14,Weekday,Morning,6,0.06,622.0,Phone Number,False,0.53,1,3.0,0
TXN01607,user_44,2026-03-07 04:54:26.529818,456,Intent Link,Self Transfer,Fuel,GPay,Karnataka,Mobile,False,7,4,472,-0.03,Weekend,Night,5,0.06,269.71,Intent Link,False,0.63,3,1.25,0
TXN01608,user_100,2026-02-13 14:56:26.529838,318,Phone Number,Self Transfer,Grocery,PhonePe,West Bengal,Mobile,False,2,2,285,0.12,Weekday,Afternoon,8,0.02,81.43,Phone Number,False,0.78,1,4.0,0
TXN01609,user_33,2026-03-09 02:22:26.529865,553,UPI_ID,Self Transfer,Transportation,GPay,Maharashtra,Mobile,False,7,1,405,0.37,Weekday,Night,2,0.01,57.86,UPI_ID,False,0.64,3,0.5,0
TXN01610,user_74,2026-02-14 04:43:26.529888,311,QR,P2M,Mobile Recharge,Paytm,Maharashtra,Desktop,False,2,2,287,0.08,Weekend,Night,4,0.01,82.0,QR,False,0.8,0,4.0,0
TXN01611,user_11,2026-02-21 21:18:26.529909,407,UPI_ID,P2M,Grocery,BHIM,Karnataka,Mobile,False,3,10,534,-0.24,Weekend,Night,1,0.34,762.86,UPI_ID,False,0.63,3,0.25,0
TXN01612,user_14,2026-02-17 14:53:26.529929,171,Intent Link,P2M,Mobile Recharge,Paytm,Karnataka,Mobile,True,6,5,235,-0.27,Weekday,Afternoon,7,0.03,167.86,Intent Link,False,0.45,2,2.33,0
TXN01613,user_74,2026-02-11 16:20:26.529952,633,UPI_ID,P2P,Online Shopping,GPay,Maharashtra,Desktop,False,10,11,481,0.32,Weekday,Afternoon,8,0.12,755.86,UPI_ID,False,0.74,2,2.67,0
TXN01614,user_81,2026-03-04 17:40:26.529971,177,Intent Link,P2M,Medical & Pharmacy,Paytm,Maharashtra,Desktop,False,10,10,305,-0.42,Weekday,Evening,3,0.07,435.71,Phone Number,True,0.89,3,0.75,0
TXN01615,user_96,2026-03-03 07:30:26.529992,360,UPI_ID,P2M,Fuel,GPay,Delhi,Mobile,False,5,3,408,-0.12,Weekday,Morning,5,0.1,174.86,UPI_ID,False,0.8,1,2.5,0
TXN01616,user_88,2026-02-13 05:18:26.530017,493,Intent Link,P2M,Medical & Pharmacy,BHIM,West Bengal,Mobile,False,1,4,343,0.44,Weekday,Night,4,0.03,196.0,Intent Link,False,0.56,3,1.0,0
TXN01617,user_64,2026-02-16 13:32:26.530039,441,Intent Link,P2P,Fuel,Paytm,West Bengal,Mobile,True,4,8,381,0.16,Weekday,Afternoon,6,0.05,435.43,Intent Link,False,0.8,2,2.0,0
TXN01618,user_65,2026-02-28 11:05:26.530058,194,Phone Number,Self Transfer,Transportation,PhonePe,Maharashtra,Desktop,False,4,12,227,-0.15,Weekend,Morning,5,0.17,389.14,Phone Number,False,0.89,2,1.67,0
TXN01619,user_95,2026-02-22 13:17:26.530084,372,Phone Number,P2M,Online Shopping,PhonePe,Maharashtra,Mobile,True,6,2,254,0.46,Weekend,Afternoon,6,0.01,72.57,Phone Number,False,0.61,0,6.0,0
TXN01620,user_65,2026-02-19 10:20:26.530112,564,QR,Self Transfer,Transportation,Paytm,Maharashtra,Desktop,False,3,11,472,0.19,Weekday,Morning,5,0.44,741.71,UPI_ID,True,0.83,0,5.0,0
TXN01621,user_38,2026-02-23 10:31:26.530133,706,Phone Number,P2M,Fuel,Paytm,Karnataka,Desktop,False,1,10,510,0.38,Weekday,Morning,8,0.15,728.57,QR,True,0.69,0,8.0,0
TXN01622,user_59,2026-02-10 12:53:26.530155,398,UPI_ID,P2P,Medical & Pharmacy,PhonePe,Karnataka,Desktop,True,5,12,529,-0.25,Weekday,Afternoon,8,0.16,906.86,UPI_ID,False,0.47,1,4.0,0
TXN01623,user_24,2026-02-27 01:28:26.530174,574,Intent Link,P2M,Online Shopping,Paytm,Karnataka,Desktop,True,4,7,572,0.0,Weekday,Night,8,0.11,572.0,Intent Link,False,0.46,3,2.0,0
TXN01624,user_79,2026-02-11 11:37:26.530197,1180,Intent Link,P2P,Medical & Pharmacy,Paytm,Tamil Nadu,Mobile,False,7,10,795,0.48,Weekday,Morning,7,0.07,1135.71,Phone Number,True,0.66,0,7.0,0
TXN01625,user_4,2026-03-09 11:30:26.530218,725,QR,Self Transfer,Online Shopping,BHIM,Tamil Nadu,Mobile,False,7,5,705,0.03,Weekday,Morning,5,0.05,503.57,QR,False,0.6,3,1.25,0
TXN01626,user_91,2026-03-07 17:25:26.530238,405,Intent Link,P2M,Grocery,Paytm,Maharashtra,Mobile,False,1,4,721,-0.44,Weekend,Evening,8,0.09,412.0,Intent Link,False,0.47,0,8.0,0
TXN01627,user_82,2026-02-11 07:08:26.530261,310,UPI_ID,Self Transfer,Mobile Recharge,Paytm,Delhi,Desktop,False,7,4,232,0.34,Weekday,Morning,3,0.08,132.57,UPI_ID,False,0.43,3,0.75,0
TXN01628,user_14,2026-03-07 20:19:26.530286,271,Intent Link,P2P,Online Shopping,Paytm,Delhi,Desktop,False,7,4,526,-0.48,Weekend,Evening,3,0.07,300.57,UPI_ID,True,0.62,3,0.75,0
TXN01629,user_91,2026-02-14 07:18:26.530308,504,QR,P2P,Transportation,BHIM,West Bengal,Mobile,False,10,9,758,-0.34,Weekend,Morning,3,0.14,974.57,QR,False,0.69,2,1.0,0
TXN01630,user_92,2026-02-20 23:35:26.530343,305,Phone Number,P2P,Grocery,PhonePe,Tamil Nadu,Mobile,True,10,5,305,0.0,Weekday,Night,3,0.05,217.86,Intent Link,True,0.83,2,1.0,0
TXN01631,user_59,2026-03-09 16:35:26.530367,215,Intent Link,P2M,Mobile Recharge,BHIM,Karnataka,Desktop,True,7,3,326,-0.34,Weekday,Afternoon,1,0.02,139.71,Intent Link,False,0.75,1,0.5,0
TXN01632,user_100,2026-03-02 10:53:26.530388,642,QR,P2M,Medical & Pharmacy,PhonePe,Delhi,Desktop,True,1,3,518,0.24,Weekday,Morning,1,0.04,222.0,QR,False,0.73,1,0.5,0
TXN01633,user_30,2026-02-14 09:06:26.530409,762,QR,P2M,Mobile Recharge,PhonePe,Maharashtra,Desktop,False,1,11,580,0.31,Weekend,Morning,6,0.34,911.43,QR,False,0.13,12,1.5,1
TXN01634,user_44,2026-02-24 04:38:26.530430,270,QR,Self Transfer,Mobile Recharge,PhonePe,West Bengal,Desktop,False,1,10,482,-0.44,Weekday,Night,3,0.15,688.57,QR,False,0.48,3,0.75,0
TXN01635,user_33,2026-03-10 17:14:26.530459,320,Intent Link,Self Transfer,Grocery,Paytm,Tamil Nadu,Mobile,False,8,6,405,-0.21,Weekday,Evening,7,0.04,347.14,Intent Link,False,0.67,1,3.5,0
TXN01636,user_9,2026-02-28 21:57:26.530485,527,Phone Number,P2M,Grocery,Paytm,Delhi,Desktop,False,8,11,671,-0.21,Weekend,Night,8,0.08,1054.43,Intent Link,True,0.5,1,4.0,0
TXN01637,user_92,2026-03-06 20:29:26.530510,517,Intent Link,P2P,Grocery,BHIM,Maharashtra,Mobile,False,6,2,779,-0.34,Weekday,Evening,6,0.02,222.57,Intent Link,False,0.7,2,2.0,0
TXN01638,user_36,2026-02-10 10:57:26.530533,200,UPI_ID,Self Transfer,Grocery,PhonePe,Maharashtra,Mobile,True,4,5,219,-0.09,Weekday,Morning,6,0.04,156.43,UPI_ID,False,0.65,1,3.0,0
TXN01639,user_12,2026-02-13 04:14:26.530557,286,Intent Link,Self Transfer,Grocery,GPay,Delhi,Mobile,True,8,9,334,-0.14,Weekday,Night,1,0.14,429.43,QR,True,0.8,2,0.33,1
TXN01640,user_42,2026-02-28 02:22:26.530584,553,Intent Link,P2M,Transportation,Paytm,Karnataka,Desktop,True,8,3,582,-0.05,Weekend,Night,0,0.04,249.43,UPI_ID,True,0.57,12,0.0,1
TXN01641,user_73,2026-03-01 05:22:26.530611,454,UPI_ID,P2M,Online Shopping,Paytm,Tamil Nadu,Mobile,False,3,6,395,0.15,Weekend,Night,7,0.05,338.57,UPI_ID,False,0.47,1,3.5,0
